species_slug,filename,specimen,view,cause,detail,cdn_status,displayed_as,filename_name_differs,family,common_name,image_url,species_page_url
brachylomia-discolor,Brachylomia discolor-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-discolor/Brachylomia%20discolor-A-V.jpg,https://moths.pnwinsects.org/species/brachylomia-discolor/
brachylomia-elda,Brachylomia elda-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-elda/Brachylomia%20elda-A-V.jpg,https://moths.pnwinsects.org/species/brachylomia-elda/
brachylomia-obscurifascia,Brachylomia obscurifascia-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-obscurifascia/Brachylomia%20obscurifascia-A-V.jpg,https://moths.pnwinsects.org/species/brachylomia-obscurifascia/
brachylomia-populi,Brachylomia populi-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-populi/Brachylomia%20populi-A-V.jpg,https://moths.pnwinsects.org/species/brachylomia-populi/
brachylomia-populi,Brachylomia populi-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-populi/Brachylomia%20populi-B-D.jpg,https://moths.pnwinsects.org/species/brachylomia-populi/
brachylomia-populi,Brachylomia populi-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-populi/Brachylomia%20populi-B-V.jpg,https://moths.pnwinsects.org/species/brachylomia-populi/
brachylomia-populi,Brachylomia populi-C-D.jpg,C,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-populi/Brachylomia%20populi-C-D.jpg,https://moths.pnwinsects.org/species/brachylomia-populi/
brachylomia-populi,Brachylomia populi-C-V.jpg,C,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-populi/Brachylomia%20populi-C-V.jpg,https://moths.pnwinsects.org/species/brachylomia-populi/
brachylomia-rectifascia,Brachylomia rectifascia-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-rectifascia/Brachylomia%20rectifascia-A-V.jpg,https://moths.pnwinsects.org/species/brachylomia-rectifascia/
brachylomia-sierra,Brachylomia sierra-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-sierra/Brachylomia%20sierra-A-V.jpg,https://moths.pnwinsects.org/species/brachylomia-sierra/
brachylomia-thula,Brachylomia thula-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-thula/Brachylomia%20thula-A-V.jpg,https://moths.pnwinsects.org/species/brachylomia-thula/
brachylomia-thula,Brachylomia thula-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-thula/Brachylomia%20thula-B-D.jpg,https://moths.pnwinsects.org/species/brachylomia-thula/
brachylomia-thula,Brachylomia thula-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/brachylomia-thula/Brachylomia%20thula-B-V.jpg,https://moths.pnwinsects.org/species/brachylomia-thula/
bruceia-pulverina,Bruceia pulverina-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/bruceia-pulverina/Bruceia%20pulverina-A-V.jpg,https://moths.pnwinsects.org/species/bruceia-pulverina/
bruceia-pulverina,Bruceia pulverina-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/bruceia-pulverina/Bruceia%20pulverina-B-V.jpg,https://moths.pnwinsects.org/species/bruceia-pulverina/
bulia-deducta,Bulia deducta-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/bulia-deducta/Bulia%20deducta-A-V.jpg,https://moths.pnwinsects.org/species/bulia-deducta/
caenurgina-annexa,Caenurgina annexa-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/caenurgina-annexa/Caenurgina%20annexa-A-V.jpg,https://moths.pnwinsects.org/species/caenurgina-annexa/
caenurgina-caerulea,Caenurgina caerulea-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Cerulean Looper Moth,https://moths.pnwinsects.org/caenurgina-caerulea/Caenurgina%20caerulea-A-V.jpg,https://moths.pnwinsects.org/species/caenurgina-caerulea/
caenurgina-crassiuscula,Caenurgina crassiuscula-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Clover Looper Moth,https://moths.pnwinsects.org/caenurgina-crassiuscula/Caenurgina%20crassiuscula-A-V.jpg,https://moths.pnwinsects.org/species/caenurgina-crassiuscula/
caenurgina-crassiuscula,Caenurgina crassiuscula-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Clover Looper Moth,https://moths.pnwinsects.org/caenurgina-crassiuscula/Caenurgina%20crassiuscula-B-D.jpg,https://moths.pnwinsects.org/species/caenurgina-crassiuscula/
caenurgina-crassiuscula,Caenurgina crassiuscula-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Clover Looper Moth,https://moths.pnwinsects.org/caenurgina-crassiuscula/Caenurgina%20crassiuscula-B-V.jpg,https://moths.pnwinsects.org/species/caenurgina-crassiuscula/
caenurgina-erechtea,Caenurgina erechtea-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Forage Looper Moth,https://moths.pnwinsects.org/caenurgina-erechtea/Caenurgina%20erechtea-A-V.jpg,https://moths.pnwinsects.org/species/caenurgina-erechtea/
caenurgina-erechtea,Caenurgina erechtea-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Forage Looper Moth,https://moths.pnwinsects.org/caenurgina-erechtea/Caenurgina%20erechtea-B-D.jpg,https://moths.pnwinsects.org/species/caenurgina-erechtea/
caenurgina-erechtea,Caenurgina erechtea-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Forage Looper Moth,https://moths.pnwinsects.org/caenurgina-erechtea/Caenurgina%20erechtea-B-V.jpg,https://moths.pnwinsects.org/species/caenurgina-erechtea/
caenurgina-erechtea,Caenurgina erechtea-C-D.jpg,C,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Forage Looper Moth,https://moths.pnwinsects.org/caenurgina-erechtea/Caenurgina%20erechtea-C-D.jpg,https://moths.pnwinsects.org/species/caenurgina-erechtea/
caenurgina-erechtea,Caenurgina erechtea-C-V.jpg,C,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Forage Looper Moth,https://moths.pnwinsects.org/caenurgina-erechtea/Caenurgina%20erechtea-C-V.jpg,https://moths.pnwinsects.org/species/caenurgina-erechtea/
callizzia-amorata,Callizzia amorata-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Uraniidae,Gray Scoopwing Moth,https://moths.pnwinsects.org/callizzia-amorata/Callizzia%20amorata-A-V.jpg,https://moths.pnwinsects.org/species/callizzia-amorata/
callopistria-floridensis,Callopistria floridensis-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Florida Fern Moth,https://moths.pnwinsects.org/callopistria-floridensis/Callopistria%20floridensis-A-V.jpg,https://moths.pnwinsects.org/species/callopistria-floridensis/
calophasia-lunula,Calophasia lunula-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Toadflax Brocade Moth,https://moths.pnwinsects.org/calophasia-lunula/Calophasia%20lunula-A-V.jpg,https://moths.pnwinsects.org/species/calophasia-lunula/
calosaturnia-mendocino,Calosaturnia mendocino-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Saturniidae,,https://moths.pnwinsects.org/calosaturnia-mendocino/Calosaturnia%20mendocino-A-V.jpg,https://moths.pnwinsects.org/species/calosaturnia-mendocino/
caradrina-camina,Caradrina camina-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,,https://moths.pnwinsects.org/caradrina-camina/Caradrina%20camina-A-V.jpg,https://moths.pnwinsects.org/species/caradrina-camina/
caradrina-meralis,Caradrina meralis-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Rare Sand Quaker Moth,https://moths.pnwinsects.org/caradrina-meralis/Caradrina%20meralis-A-V.jpg,https://moths.pnwinsects.org/species/caradrina-meralis/
caradrina-meralis,Caradrina meralis-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Rare Sand Quaker Moth,https://moths.pnwinsects.org/caradrina-meralis/Caradrina%20meralis-B-D.jpg,https://moths.pnwinsects.org/species/caradrina-meralis/
caradrina-meralis,Caradrina meralis-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Rare Sand Quaker Moth,https://moths.pnwinsects.org/caradrina-meralis/Caradrina%20meralis-B-V.jpg,https://moths.pnwinsects.org/species/caradrina-meralis/
caradrina-morpheus,Caradrina morpheus-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Mottled Rustic Moth,https://moths.pnwinsects.org/caradrina-morpheus/Caradrina%20morpheus-A-V.jpg,https://moths.pnwinsects.org/species/caradrina-morpheus/
catabena-lineolata,Catabena lineolata-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Fine-lined Sallow Moth,https://moths.pnwinsects.org/catabena-lineolata/Catabena%20lineolata-A-V.jpg,https://moths.pnwinsects.org/species/catabena-lineolata/
catocala-aholibah,Catocala aholibah-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Aholibah Underwing Moth,https://moths.pnwinsects.org/catocala-aholibah/Catocala%20aholibah-A-V.jpg,https://moths.pnwinsects.org/species/catocala-aholibah/
catocala-amatrix,Catocala amatrix-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Sweetheart Underwing Moth,https://moths.pnwinsects.org/catocala-amatrix/Catocala%20amatrix-B-V.jpg,https://moths.pnwinsects.org/species/catocala-amatrix/
catocala-briseis,Catocala briseis-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Briseis Underwing Moth,https://moths.pnwinsects.org/catocala-briseis/Catocala%20briseis-A-V.jpg,https://moths.pnwinsects.org/species/catocala-briseis/
catocala-californica,Catocala californica-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/catocala-californica/Catocala%20californica-A-V.jpg,https://moths.pnwinsects.org/species/catocala-californica/
catocala-chelidonia,Catocala chelidonia-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/catocala-chelidonia/Catocala%20chelidonia-A-V.jpg,https://moths.pnwinsects.org/species/catocala-chelidonia/
catocala-cleopatra,Catocala allusa-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,1,Erebidae,,https://moths.pnwinsects.org/catocala-cleopatra/Catocala%20allusa-A-V.jpg,https://moths.pnwinsects.org/species/catocala-cleopatra/
catocala-faustina,Catocala faustina-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/catocala-faustina/Catocala%20faustina-A-V.jpg,https://moths.pnwinsects.org/species/catocala-faustina/
catocala-grotiana,Catocala grotiana-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/catocala-grotiana/Catocala%20grotiana-A-V.jpg,https://moths.pnwinsects.org/species/catocala-grotiana/
catocala-hermia,Catocala hermia-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/catocala-hermia/Catocala%20hermia-A-V.jpg,https://moths.pnwinsects.org/species/catocala-hermia/
catocala-ilia,Catocala ilia-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Ilia Underwing Moth,https://moths.pnwinsects.org/catocala-ilia/Catocala%20ilia-A-V.jpg,https://moths.pnwinsects.org/species/catocala-ilia/
catocala-irene,Catocala irene-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/catocala-irene/Catocala%20irene-A-V.jpg,https://moths.pnwinsects.org/species/catocala-irene/
catocala-junctura,Catocala junctura-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Joined Underwing Moth,https://moths.pnwinsects.org/catocala-junctura/Catocala%20junctura-A-V.jpg,https://moths.pnwinsects.org/species/catocala-junctura/
catocala-junctura,Catocala junctura-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Joined Underwing Moth,https://moths.pnwinsects.org/catocala-junctura/Catocala%20junctura-B-D.jpg,https://moths.pnwinsects.org/species/catocala-junctura/
catocala-junctura,Catocala junctura-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Joined Underwing Moth,https://moths.pnwinsects.org/catocala-junctura/Catocala%20junctura-B-V.jpg,https://moths.pnwinsects.org/species/catocala-junctura/
catocala-meskei,Catocala meskei-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Meske's Underwing,https://moths.pnwinsects.org/catocala-meskei/Catocala%20meskei-A-V.jpg,https://moths.pnwinsects.org/species/catocala-meskei/
catocala-meskei,Catocala meskei-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Meske's Underwing,https://moths.pnwinsects.org/catocala-meskei/Catocala%20meskei-B-D.jpg,https://moths.pnwinsects.org/species/catocala-meskei/
catocala-meskei,Catocala meskei-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Meske's Underwing,https://moths.pnwinsects.org/catocala-meskei/Catocala%20meskei-B-V.jpg,https://moths.pnwinsects.org/species/catocala-meskei/
catocala-neogama,Catocala neogama-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Bride Underwing Moth,https://moths.pnwinsects.org/catocala-neogama/Catocala%20neogama-A-V.jpg,https://moths.pnwinsects.org/species/catocala-neogama/
catocala-ophelia,Catocala ophelia-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/catocala-ophelia/Catocala%20ophelia-A-V.jpg,https://moths.pnwinsects.org/species/catocala-ophelia/
